worms						Daoulas, C.C. and P.S. Economidis. 1984. The feeding of <i>Rutilus rubilio</i> (Bonaparte) (Pisces, Cyprinidae) in Lake Trichonis, Greece. Cybium 8(2):29-38.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Darcy, G.H. 1983. Synopsis of biological data on the pigfish, <i>Orthopristis chrysoptera</i> (Pisces: <i>Haemulidae</i>). FAO Fish. Synop. (134); NOAA Tech. Rep. NMFS Circ. (449).	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						da Silva Monteiro, V.M. 1998. Peixes de Cabo Verde. Ministério do Mar, Gabinete do Secretário de Estado da Cultura. M2-Artes Gráficas, Lda., Lisbon. 179p.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Davenport, J. 1985. Synopsis of biological data on the lumpsucker <i>Cyclopterus lumpus</i> (Linnaeus 1758). FAO Fisheries Synopsis No. 147. 31 p.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Davis, J.R. and D.E. Louder. 1969. Life history and ecology of <i>Menidia extensa</i>. Trans. Am. Fish. Soc. 98:466-472.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Davis, W.P and R. Fricke. 1990. Callionymidae. p. 921-924. In J.C. Quero, J.C. Hureau, C. Karrer, A. Post and L. Saldanha (eds.) Check-list of the fishes of the eastern tropical Atlantic (CLOFETA). JNICT, Lisbon, SEI, Paris; and UNESCO, Paris. Vol. 2.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Deady, S. and J.M. Fives. 1995. Diet of ballan wrasse, <i>Labrus bergylta</i>, and some comparisons with the diet of corkwing wrasse, <i>Crenilabrus melops</i>. J. Mar. Biol. Ass. U.K. 75(3):651-665.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Deady, S. and J.M. Fives. 1995. The diet of corkwing wrasse, <i>Crenilabrus melops</i>, in Galway Bay, Ireland, and in Dinard, France. J. Mar. Biol. Ass. U.K. 75(3):635-649.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						De Clerck, R. and E. Torreele. 1988. Feeding habits of common dab (<i>Limanda limanda</i> L.) in the southern North Sea. p. 1-9. ICES, C.M. 1988/G:26, Demersal Fish Committee.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Deelder, C.L. 1984. Synopsis of biological data on the eel, <i>Anguilla anguilla</i> (Linnaeus, 1758). FAO Fish. Synop. (80, Rev. 1):73 p.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						De Gee, A. and A.H. Kikkert. 1993. Analysis of the grey gurnard (<i>Eutrigla gurnardus</i>) samples collected during the 1991 International Stomach Sampling Project. ICES C.M. 1993/G:14. 25 p.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Degel, H. and H. Gislason. 1988. Some observations on the food selection of plaice and dab in Øresund, Denmark. p. 1-6 plus tables & figures. ICES, CM. 1988/G:50, Demersal Fish Committee.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						de Jesus Trindade, M.E. and R. Jucá-Chagas. 2008. Diet of two serrasalmin species, <i>Pygocentrus piraya</i> and <i>Serrasalmus brandtii</i> (Teleostei: Characidae), along a stretch of the rio de Contas, Bahia, Brazil. Neotrop. Ichthyol. 6(4):645-650.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						De la Cruz Agüero, J., M. Arellano Martínez, V.M. Cota Gómez and G. de la Cruz-Agüero. 1997. Catalogo de los peces marinos de Baja California Sur. IPN-CICIMAR, La Paz, Mexico. P. 346.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Delbeek, J.C. and D.D. Williams. 1988. Feeding selectivity of four species of sympatric stickleback in brackish-water habitats in eastern Canada. J. Fish Biol. 32:41-62.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Demetropoulos, C.L., L.F. Braithwaite, B.A. Maurer and D. Whiting. 1990. Foraging and dietary strategies of two sublittoral cottids, <i>Jordania zonope</i> and <i>Artedius harringtoni</i>. J. Fish Biol. 37(1):19-32.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Denadai, M. R., E. Bessa, F. B. Santos, W. S. Fernandez, F. M. D. C. Santos, M. M. Feijó, A.C.D. Arcuri and A. Turra. 2012. Life history of three catfish species (Siluriformes: Ariidae) from southeastern Brazil. Biota Neotropica 12(4):74-83.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						De Nie, H.W. 1987. Food, feeding periodicity and consumption of the eel <i>Anguilla anguilla</i> (L.) in the shallow eutrophic Tjeukemeer (The Netherlands). Arch. Hydrobiol. 109(3):421-443.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						De Pirro, M., G.M. Marchetti and G. Chelazzi. 1999. Foraging interactions among three benthic fish in a <i>Posidonia oceanica</i> reef lagoon along the Tyrrhenian Coast. J. Fish Biol. 54:1300-1309.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Deree, H.L. 1999. Age and growth, dietary habits, and parasitism of the fourbeard rockling, <i>Enchelyopus cimbrius</i>, from the Gulf of Maine. Fish. Bull. 97:39-52.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						De Silva, S.S., U.S. Amarasinghe and N.D.N.S. Wijegoonawardena. 1996. Diel feeding patterns and daily ration of cyprinid species in the wild determined using an iterative method, MAXIMS. J. Fish Biol. 49(6):1153-1162.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Deudero, S. 2001. Interspecific trophic relationships among pelagic fish species underneath FADs. J. Fish Biol. 58(1):53-67.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Dewitt, H.H., P.C. Heemstra and O. Gon. 1990. Nototheniidae. p. 279-331. In O. Gon and P.C. Heemstra (eds.) Fishes of the Southern Ocean. J.L.B. Smith Institute of Ichthyology, Grahamstown, South Africa.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Dia, M., M. Ghorbel, A. Bouain and Y. Kone. 2000. Régime alimentaire de <i>Pagrus caeruleostictus</i> (Sparidae) des côtes de Nouakchott (Mauritanie). Cybium 24(1):81-88.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Di Giácomo, E.E. and M.R. Perier. 1996. Feeding habits of cockfish, <i>Callorhinchus callorhynchus</i> (Holocephali : Callorhynchidae), in Patagonian waters (Argentina). Mar. Freshwat. Res. 47:801-808.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Diouf, P.S. 1996. Les peuplements de poissons des milieux estuariens de l'Afrique de l'Ouest: L'exemple de l'estuaire hyperhalin du Sine-Saloum. Université de Montpellier II. Thèses et Documents Microfiches No.156. ORSTOM, Paris. 267 p.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Donaldson, P.L. and I.E. Clavijo. 1994. Diet of round scad (<i>Decapterus punctatus)</i> on a natural and an artificial reef in Onslow Bay, North Carolina. Bull. Mar. Sci. 55(2-3):501-509.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Dooley, J.K. 1978. Systematics and biology of the tilefishes (Perciformes: Branchiostegidae and Malacanthidae) with descriptions of two new species. NOAA Tech. Rep. NMFS Circ. No. 411:1-78.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Dooley, J.K. and J.R. Paxton. 1975. A new species of tilefish (family Branchiostegidae) from eastern Australia. Proc. Linn. Soc. New South Wales 99(3):151-156.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Dredge, M.C.L. 1976. Aspects of the ecology of three estuarine dwelling fish in southeast Queensland. University of Queensland. 122 p. M.S. thesis.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Duarte, L.O. and C.B. Garcia. 1999. Diet of the mutton snapper, <i>Lutjanus analis</i> (Cuvier) from the Gulf of Salamanca, Colombia, Caribbean Sea. Bull. Mar. Sci. 65(2):453-465.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Dubochkin, A.S. and A.N. Kotlyar. 1989. On the feeding of alfoncino (<i>Beryx splendens</i>). J. Ichthyol. 29(5):1-8.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Du Buit, M.H. 1978. Alimentation de quelques poissons téléostéens de profondeur dans la zone du seuil de Wyville Thomson. Oceanol. Acta. 1(2):129-134.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Dudochkin, A.S. 1988. The food of the grenadier, <i>Macrourus holotrachys</i>, in the Southwestern Atlantic. J. Ichthyol. 28(2):72-76.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Duhamel, G., N. Gasco and P. Davaine. 2005. Poissons des îles Kerguelen et Crozet. Muséum national d'Histoire naturelle, Patrimoines naturels: France. Vol. 63:419 p.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Dulmaa, A. 1999. Fish and fisheries in Mongolia. p. 187-236. In T. Petr (ed.) Fish and fisheries at higher altitudes: Asia. FAO Fish. Tech. Pap. No. 385. FAO, Rome. 304 p.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Eakin, R.R. 1990. Artedidraconidae. p. 332-356. In O. Gon and P.C. Heemstra (eds.) Fishes of the Southern Ocean. J.L.B. Smith Institute of Ichthyology, Grahamstown, South Africa.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Ebert, D.A. 2003. Sharks, rays and chimaeras of California. California Natural History Guides No. 71. University of California Press. 284 p.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
